Key,2014,2013,2012,2011,Start,Grade,Pay/Free/Unk/NA,APC,Note,Subject,Group,Area
AF475398,,25,47,28,2008,A,F,$0 ,,Medicine,M,M
AF485819,16,32,39,48,2008,A,F,$0 ,,Medicine,M,M
AF499304,25,48,49,31,2008,A,F,$0 ,,Medicine,M,M
AF526499,17,49,52,51,2008,A,F,$0 ,,Medicine,M,M
AF564572,25,56,50,30,2008,A,F,$0 ,,Medicine,M,M
AF568981,35,56,36,20,2008,A,F,$0 ,,Medicine,M,M
AF652485,29,65,54,47,2008,A,F,$0 ,,Medicine,M,M
AF86896,3,7,8,7,2008,A,F,$0 ,,Medicine,M,M
AF92932,6,9,9,9,2008,A,F,$0 ,,Medicine,M,M
AF97746,5,7,9,5,2008,A,F,$0 ,,Medicine,M,M
AF1024597,43,100,86,102,2009,A,F,$0 ,,Medicine,M,M
AF1063348,51,62,91,106,2009,A,F,$0 ,,Medicine,M,M
AF111992,8,11,10,8,2009,A,F,$0 ,,Medicine,M,M
AF114386,,10,11,10,2009,A,F,$0 ,,Medicine,M,M
AF1161969,36,104,116,115,2009,A,F,$0 ,,Medicine,M,M
AF117095,6,10,11,10,2009,A,F,$0 ,,Medicine,M,M
AF124901,,12,8,10,2009,A,F,$0 ,,Medicine,M,M
AF142149,5,10,12,14,2009,A,F,$0 ,,Medicine,M,M
AF14632,4,10,6,14,2009,A,F,$0 ,,Medicine,M,M
AF15609,6,6,10,15,2009,A,F,$0 ,for now,Medicine,M,M
AF157608,8,15,13,12,2009,A,F,$0 ,,Medicine,M,M
AF1954219,54,195,182,163,2009,A,F,$0 ,,Medicine,M,M
AF197969,13,19,19,17,2009,A,F,$0 ,,Medicine,M,M
AF199060,5,19,18,17,2009,A,F,$0 ,,Medicine,M,M
AF199461,15,19,14,10,2009,A,F,$0 ,,Medicine,M,M
AF199504,6,13,15,19,2009,A,F,$0 ,,Medicine,M,M
AF212529,15,20,21,15,2009,A,F,$0 ,,Medicine,M,M
AF219675,5,16,12,21,2009,A,F,$0 ,,Medicine,M,M
AF229985,11,22,20,20,2009,A,F,$0 ,,Medicine,M,M
AF244973,20,22,24,14,2009,A,F,$0 ,for now,Medicine,M,M
AF252597,16,18,24,25,2009,A,F,$0 ,,Medicine,M,M
AF253249,9,16,25,15,2009,A,F,$0 ,,Medicine,M,M
AF253910,21,17,25,11,2009,A,F,$0 ,,Medicine,M,M
AF258276,7,16,16,25,2009,A,F,$0 ,,Medicine,M,M
AF283931,10,25,28,28,2009,A,F,$0 ,,Medicine,M,M
AF296954,8,11,29,13,2009,A,F,$0 ,,Medicine,M,M
AF303405,15,29,30,27,2009,A,F,$0 ,,Medicine,M,M
AF304650,16,30,23,25,2009,A,F,$0 ,,Medicine,M,M
AF319136,16,31,30,28,2009,A,F,$0 ,,Medicine,M,M
AF339496,15,32,33,17,2009,A,F,$0 ,,Medicine,M,M
AF369046,31,36,29,23,2009,A,F,$0 ,,Medicine,M,M
AF406379,25,40,28,29,2009,A,F,$0 ,,Medicine,M,M
AF411570,21,41,27,28,2009,A,F,$0 ,,Medicine,M,M
AF456358,16,30,34,45,2009,A,F,$0 ,,Medicine,M,M
AF469922,27,46,32,30,2009,A,F,$0 ,,Medicine,M,M
AF472384,17,40,47,46,2009,A,F,$0 ,,Medicine,M,M
AF50979,28,50,15,23,2009,A,F,$0 ,,Medicine,M,M
AF571476,11,57,52,34,2009,A,F,$0 ,,Medicine,M,M
AF577851,10,3,11,57,2009,A,F,$0 ,for now,Medicine,M,M
AF58460,16,49,58,39,2009,A,F,$0 ,,Medicine,M,M
AF659754,50,45,55,65,2009,A,F,$0 ,,Medicine,M,M
AF696035,28,69,65,67,2009,A,F,$0 ,,Medicine,M,M
AF702969,35,70,69,63,2009,A,F,$0 ,,Medicine,M,M
AF75775,36,50,70,75,2009,A,F,$0 ,,Medicine,M,M
AF79756,79,79,67,54,2009,A,F,$0 ,for now,Medicine,M,M
AF813305,31,81,59,66,2009,A,F,$0 ,,Medicine,M,M
AF976246,43,97,91,83,2009,A,F,$0 ,,Medicine,M,M
AF103529,4,10,8,8,2010,A,F,$0 ,,Medicine,M,M
AF1139330,11,16,37,113,2010,A,F,$0 ,for now,Medicine,M,M
AF115839,5,11,8,6,2010,A,F,$0 ,,Medicine,M,M
AF1193900,34,101,119,80,2010,A,F,$0 ,,Medicine,M,M
AF1202701,60,120,119,86,2010,A,F,$0 ,,Medicine,M,M
AF122199,,12,9,11,2010,A,F,$0 ,,Medicine,M,M
AF126023,1,6,12,5,2010,A,F,$0 ,for now,Medicine,M,M
AF12802,2,7,12,12,2010,A,F,$0 ,for now,Medicine,M,M
AF137390,4,13,6,12,2010,A,F,$0 ,for now,Medicine,M,M
AF1437471,11,26,104,143,2010,A,F,$0 ,for now,Medicine,M,M
AF146182,8,11,14,10,2010,A,F,$0 ,,Medicine,M,M
AF146780,2,5,11,14,2010,A,F,$0 ,,Medicine,M,M
AF148644,,8,7,14,2010,A,F,$0 ,,Medicine,M,M
AF149371,6,14,13,13,2010,A,F,$0 ,for now,Medicine,M,M
AF161274,,9,12,16,2010,A,F,$0 ,,Medicine,M,M
AF171023,17,13,14,12,2010,A,F,$0 ,,Medicine,M,M
AF17230,7,17,16,16,2010,A,F,$0 ,,Medicine,M,M
AF173995,13,12,15,17,2010,A,F,$0 ,,Medicine,M,M
AF189853,3,16,13,18,2010,A,F,$0 ,for now,Medicine,M,M
AF193967,3,18,14,19,2010,A,F,$0 ,for now,Medicine,M,M
AF201428,19,20,17,19,2010,A,F,$0 ,,Medicine,M,M
AF207155,9,20,13,19,2010,A,F,$0 ,,Medicine,M,M
AF20740,4,8,5,20,2010,A,F,$0 ,for now,Medicine,M,M
AF2207771,74,174,220,182,2010,A,F,$0 ,,Medicine,M,M
AF226915,15,22,22,21,2010,A,F,$0 ,,Medicine,M,M
AF228655,11,22,17,8,2010,A,F,$0 ,,Medicine,M,M
AF231650,11,23,21,21,2010,A,F,$0 ,,Medicine,M,M
AF2374595,82,237,228,131,2010,A,F,$0 ,,Medicine,M,M
AF252080,9,25,20,19,2010,A,F,$0 ,,Medicine,M,M
AF252243,4,7,25,22,2010,A,F,$0 ,for now,Medicine,M,M
AF25431,2,12,25,12,2010,A,F,$0 ,for now,Medicine,M,M
AF259668,13,8,14,25,2010,A,F,$0 ,for now,Medicine,M,M
AF261840,11,26,17,19,2010,A,F,$0 ,,Medicine,M,M
AF273863,14,22,27,17,2010,A,F,$0 ,for now,Medicine,M,M
AF281810,7,13,27,28,2010,A,F,$0 ,for now,Medicine,M,M
AF284819,9,21,28,20,2010,A,F,$0 ,,Medicine,M,M
AF286607,17,28,20,17,2010,A,F,$0 ,,Medicine,M,M
AF289317,9,19,28,25,2010,A,F,$0 ,for now,Medicine,M,M
AF293063,14,27,29,22,2010,A,F,$0 ,,Medicine,M,M
AF293409,8,23,29,21,2010,A,F,$0 ,for now,Medicine,M,M
AF295470,19,29,28,27,2010,A,F,$0 ,,Medicine,M,M
AF297224,13,20,29,25,2010,A,F,$0 ,for now,Medicine,M,M
AF306913,11,16,30,14,2010,A,F,$0 ,for now,Medicine,M,M
AF315928,8,19,30,31,2010,A,F,$0 ,for now,Medicine,M,M
AF316111,12,25,22,31,2010,A,F,$0 ,,Medicine,M,M
AF318315,16,31,19,20,2010,A,F,$0 ,,Medicine,M,M
AF326280,17,32,32,31,2010,A,F,$0 ,,Medicine,M,M
AF328604,16,32,32,23,2010,A,F,$0 ,,Medicine,M,M
AF344626,17,20,29,34,2010,A,F,$0 ,,Medicine,M,M
AF377537,11,18,37,17,2010,A,F,$0 ,for now,Medicine,M,M
AF385186,8,14,38,32,2010,A,F,$0 ,for now,Medicine,M,M
AF39725,7,17,32,39,2010,A,F,$0 ,for now,Medicine,M,M
AF404856,20,35,40,40,2010,A,F,$0 ,,Medicine,M,M
AF411955,9,24,41,21,2010,A,F,$0 ,for now,Medicine,M,M
AF41406,2,7,15,41,2010,A,F,$0 ,,Medicine,M,M
AF421753,19,34,42,34,2010,A,F,$0 ,,Medicine,M,M
AF427361,7,20,27,42,2010,A,F,$0 ,for now,Medicine,M,M
AF434202,7,24,43,9,2010,A,F,$0 ,for now,Medicine,M,M
AF435679,6,13,43,20,2010,A,F,$0 ,for now,Medicine,M,M
AF439884,14,24,43,15,2010,A,F,$0 ,for now,Medicine,M,M
AF441198,41,31,22,44,2010,A,F,$0 ,for now,Medicine,M,M
AF443345,14,25,44,15,2010,A,F,$0 ,for now,Medicine,M,M
AF444758,15,44,44,39,2010,A,F,$0 ,,Medicine,M,M
AF446639,3,13,22,44,2010,A,F,$0 ,for now,Medicine,M,M
AF45226,22,29,36,45,2010,A,F,$0 ,,Medicine,M,M
AF452502,10,31,38,45,2010,A,F,$0 ,for now,Medicine,M,M
AF457864,14,16,45,13,2010,A,F,$0 ,for now,Medicine,M,M
AF464658,15,37,41,46,2010,A,F,$0 ,,Medicine,M,M
AF465342,18,46,45,40,2010,A,F,$0 ,,Medicine,M,M
AF474228,7,30,42,47,2010,A,F,$0 ,for now,Medicine,M,M
AF496436,47,25,49,32,2010,A,F,$0 ,for now,Medicine,M,M
AF505062,10,23,50,32,2010,A,F,$0 ,for now,Medicine,M,M
AF541304,17,25,54,37,2010,A,F,$0 ,for now,Medicine,M,M
AF551126,40,55,37,36,2010,A,F,$0 ,,Medicine,M,M
AF569342,16,26,56,30,2010,A,F,$0 ,for now,Medicine,M,M
AF606719,19,50,60,53,2010,A,F,$0 ,,Medicine,M,M
AF608213,60,60,60,55,2010,A,F,$0 ,,Medicine,M,M
AF618727,12,27,61,47,2010,A,F,$0 ,for now,Medicine,M,M
AF687970,13,23,68,37,2010,A,F,$0 ,for now,Medicine,M,M
AF698099,43,69,42,27,2010,A,F,$0 ,,Medicine,M,M
AF699612,15,13,69,41,2010,A,F,$0 ,for now,Medicine,M,M
AF725491,43,64,72,54,2010,A,F,$0 ,,Medicine,M,M
AF734439,28,73,69,33,2010,A,F,$0 ,,Medicine,M,M
AF743325,14,24,42,74,2010,A,F,$0 ,for now,Medicine,M,M
AF771187,7,22,77,49,2010,A,F,$0 ,for now,Medicine,M,M
AF779814,41,77,72,48,2010,A,F,$0 ,,Medicine,M,M
AF788962,37,78,32,32,2010,A,F,$0 ,,Medicine,M,M
AF847944,12,38,84,31,2010,A,F,$0 ,for now,Medicine,M,M
AF856099,17,30,85,16,2010,A,F,$0 ,for now,Medicine,M,M
AF887345,11,35,88,45,2010,A,F,$0 ,for now,Medicine,M,M
AF895009,15,26,84,89,2010,A,F,$0 ,for now,Medicine,M,M
AF952994,24,67,95,95,2010,A,F,$0 ,,Medicine,M,M
AF986191,40,98,79,86,2010,A,F,$0 ,,Medicine,M,M
AF101572,7,10,8,1,2011,A,F,$0 ,,Medicine,M,M
AF1025479,12,34,102,56,2011,A,F,$0 ,for now,Medicine,M,M
AF111031,3,6,11,3,2011,A,F,$0 ,for now,Medicine,M,M
AF11954,2,7,11,1,2011,A,F,$0 ,for now,Medicine,M,M
AF132201,1,13,6,7,2011,A,F,$0 ,,Medicine,M,M
AF1396607,17,30,89,139,2011,A,F,$0 ,for now,Medicine,M,M
AF141672,5,11,14,10,2011,A,F,$0 ,,Medicine,M,M
AF145824,5,14,13,3,2011,A,F,$0 ,,Medicine,M,M
AF14724,11,14,14,7,2011,A,F,$0 ,,Medicine,M,M
AF163001,,14,16,10,2011,A,F,$0 ,,Medicine,M,M
AF163682,5,16,15,15,2011,A,F,$0 ,,Medicine,M,M
AF175517,16,17,13,14,2011,A,F,$0 ,,Medicine,M,M
AF17679,10,17,16,16,2011,A,F,$0 ,,Medicine,M,M
AF187486,,16,18,15,2011,A,F,$0 ,,Medicine,M,M
AF194033,9,11,19,9,2011,A,F,$0 ,for now,Medicine,M,M
AF2031,8,17,20,4,2011,A,F,$0 ,,Medicine,M,M
AF204304,12,16,20,10,2011,A,F,$0 ,,Medicine,M,M
AF206551,17,19,20,1,2011,A,F,$0 ,for now,Medicine,M,M
AF206720,8,17,20,13,2011,A,F,$0 ,for now,Medicine,M,M
AF213597,8,15,21,6,2011,A,F,$0 ,for now,Medicine,M,M
AF2308186,62,170,195,230,2011,A,F,$0 ,,Medicine,M,M
AF235187,7,23,13,10,2011,A,F,$0 ,,Medicine,M,M
AF245873,9,18,22,24,2011,A,F,$0 ,,Medicine,M,M
AF246819,12,24,24,24,2011,A,F,$0 ,,Medicine,M,M
AF24808,4,24,11,13,2011,A,F,$0 ,for now,Medicine,M,M
AF249182,3,6,24,7,2011,A,F,$0 ,for now,Medicine,M,M
AF251082,5,25,10,3,2011,A,F,$0 ,for now,Medicine,M,M
AF251727,6,24,25,25,2011,A,F,$0 ,,Medicine,M,M
AF259850,14,22,25,11,2011,A,F,$0 ,,Medicine,M,M
AF264717,13,17,15,26,2011,A,F,$0 ,,Medicine,M,M
AF269935,7,12,25,26,2011,A,F,$0 ,for now,Medicine,M,M
AF276384,12,23,27,20,2011,A,F,$0 ,,Medicine,M,M
AF276537,6,7,27,20,2011,A,F,$0 ,for now,Medicine,M,M
AF278945,14,16,27,17,2011,A,F,$0 ,for now,Medicine,M,M
AF296169,11,28,29,11,2011,A,F,$0 ,,Medicine,M,M
AF299087,12,29,14,,2011,A,F,$0 ,,Medicine,M,M
AF301106,15,30,16,11,2011,A,F,$0 ,,Medicine,M,M
AF31265,13,31,23,5,2011,A,F,$0 ,,Medicine,M,M
AF313346,14,21,31,16,2011,A,F,$0 ,for now,Medicine,M,M
AF314623,12,13,31,17,2011,A,F,$0 ,for now,Medicine,M,M
AF318997,4,9,15,31,2011,A,F,$0 ,for now,Medicine,M,M
AF325282,17,32,30,14,2011,A,F,$0 ,,Medicine,M,M
AF326386,16,32,32,32,2011,A,F,$0 ,,Medicine,M,M
AF327432,13,18,32,17,2011,A,F,$0 ,for now,Medicine,M,M
AF329095,9,23,32,11,2011,A,F,$0 ,,Medicine,M,M
AF344443,16,33,34,16,2011,A,F,$0 ,,Medicine,M,M
AF349744,8,15,34,8,2011,A,F,$0 ,for now,Medicine,M,M
AF349832,7,31,34,14,2011,A,F,$0 ,for now,Medicine,M,M
AF357204,2,11,35,13,2011,A,F,$0 ,for now,Medicine,M,M
AF3601835,130,360,200,200,2011,A,F,$0 ,,Medicine,M,M
AF374323,15,37,32,17,2011,A,F,$0 ,for now,Medicine,M,M
AF387934,8,20,36,38,2011,A,F,$0 ,,Medicine,M,M
AF388825,18,36,38,8,2011,A,F,$0 ,,Medicine,M,M
AF415859,4,33,41,35,2011,A,F,$0 ,,Medicine,M,M
AF431029,38,43,40,6,2011,A,F,$0 ,,Medicine,M,M
AF497409,22,49,46,44,2011,A,F,$0 ,,Medicine,M,M
AF503986,22,50,39,20,2011,A,F,$0 ,,Medicine,M,M
AF507565,20,40,50,,2011,A,F,$0 ,,Medicine,M,M
AF508051,24,50,32,25,2011,A,F,$0 ,,Medicine,M,M
AF521954,46,52,49,26,2011,A,F,$0 ,,Medicine,M,M
AF528841,31,40,37,52,2011,A,F,$0 ,,Medicine,M,M
AF543056,7,35,54,28,2011,A,F,$0 ,for now,Medicine,M,M
AF553962,38,51,55,53,2011,A,F,$0 ,,Medicine,M,M
AF567148,9,26,56,43,2011,A,F,$0 ,for now,Medicine,M,M
AF59967,19,36,59,28,2011,A,F,$0 ,,Medicine,M,M
AF623509,2,26,46,62,2011,A,F,$0 ,,Medicine,M,M
AF69029,5,5,6,3,2011,A,F,$0 ,for now,Medicine,M,M
AF712783,21,39,53,71,2011,A,F,$0 ,,Medicine,M,M
AF76758,6,7,5,7,2011,A,F,$0 ,,Medicine,M,M
AF789698,34,78,21,4,2011,A,F,$0 ,,Medicine,M,M
AF89376,5,8,8,4,2011,A,F,$0 ,,Medicine,M,M
AF97739,4,8,9,8,2011,A,F,$0 ,,Medicine,M,M
AF1027081,40,78,102,,2012,A,F,$0 ,,Medicine,M,M
AF104178,,3,10,,2012,A,F,$0 ,,Medicine,M,M
AF113928,8,11,5,,2012,A,F,$0 ,,Medicine,M,M
AF122975,5,12,3,,2012,A,F,$0 ,,Medicine,M,M
AF159269,5,14,15,,2012,A,F,$0 ,,Medicine,M,M
AF16714,8,16,15,,2012,A,F,$0 ,,Medicine,M,M
AF167808,10,16,14,,2012,A,F,$0 ,,Medicine,M,M
AF173234,4,17,17,,2012,A,F,$0 ,,Medicine,M,M
AF192972,8,19,10,,2012,A,F,$0 ,,Medicine,M,M
AF206815,8,20,19,,2012,A,F,$0 ,,Medicine,M,M
AF212773,9,21,15,,2012,A,F,$0 ,,Medicine,M,M
AF227789,4,22,14,,2012,A,F,$0 ,,Medicine,M,M
AF229239,2,22,,,2012,A,F,$0 ,for now,Medicine,M,M
AF236276,11,22,23,,2012,A,F,$0 ,,Medicine,M,M
AF243640,6,24,24,,2012,A,F,$0 ,for now,Medicine,M,M
AF249708,11,24,15,,2012,A,F,$0 ,,Medicine,M,M
AF256957,13,25,21,,2012,A,F,$0 ,,Medicine,M,M
AF259860,12,25,14,,2012,A,F,$0 ,,Medicine,M,M
AF273233,,12,27,,2012,A,F,$0 ,,Medicine,M,M
AF287016,14,28,13,,2012,A,F,$0 ,,Medicine,M,M
AF293453,9,6,29,,2012,A,F,$0 ,,Medicine,M,M
AF306951,20,30,13,,2012,A,F,$0 ,,Medicine,M,M
AF313814,15,31,5,,2012,A,F,$0 ,,Medicine,M,M
AF322242,16,32,15,,2012,A,F,$0 ,,Medicine,M,M
AF338349,16,33,,,2012,A,F,$0 ,,Medicine,M,M
AF34229,10,34,31,,2012,A,F,$0 ,,Medicine,M,M
AF342740,27,34,8,,2012,A,F,$0 ,for now,Medicine,M,M
AF344328,16,34,,,2012,A,F,$0 ,,Medicine,M,M
AF357599,6,35,23,,2012,A,F,$0 ,,Medicine,M,M
AF358467,15,35,27,,2012,A,F,$0 ,,Medicine,M,M
AF371728,16,37,17,,2012,A,F,$0 ,,Medicine,M,M
AF372063,24,37,,,2012,A,F,$0 ,,Medicine,M,M
AF376533,37,22,2,,2012,A,F,$0 ,for now,Medicine,M,M
AF379953,17,37,32,,2012,A,F,$0 ,,Medicine,M,M
AF384675,19,38,10,,2012,A,F,$0 ,,Medicine,M,M
AF395926,22,39,28,,2012,A,F,$0 ,,Medicine,M,M
AF399937,16,39,35,,2012,A,F,$0 ,,Medicine,M,M
AF418806,19,41,37,,2012,A,F,$0 ,,Medicine,M,M
AF422306,15,42,9,,2012,A,F,$0 ,,Medicine,M,M
AF439904,23,43,9,,2012,A,F,$0 ,,Medicine,M,M
AF466039,19,46,18,,2012,A,F,$0 ,,Medicine,M,M
AF471127,22,47,8,,2012,A,F,$0 ,,Medicine,M,M
AF473090,20,47,38,,2012,A,F,$0 ,for now,Medicine,M,M
AF519352,19,24,51,,2012,A,F,$0 ,,Medicine,M,M
AF527180,23,50,52,,2012,A,F,$0 ,,Medicine,M,M
AF541275,25,50,54,,2012,A,F,$0 ,,Medicine,M,M
AF577599,,57,28,,2012,A,F,$0 ,,Medicine,M,M
AF759451,43,66,75,,2012,A,F,$0 ,,Medicine,M,M
AF83210,,8,5,,2012,A,F,$0 ,,Medicine,M,M
AF864305,60,86,62,,2012,A,F,$0 ,,Medicine,M,M
AF115875,11,11,,,2013,A,F,$0 ,for now,Medicine,M,M
AF116432,11,6,,,2013,A,F,$0 ,for now,Medicine,M,M
AF11979,7,11,,,2013,A,F,$0 ,,Medicine,M,M
AF128189,9,12,,,2013,A,F,$0 ,for now,Medicine,M,M
AF144321,8,14,,,2013,A,F,$0 ,for now,Medicine,M,M
AF158752,10,15,,,2013,A,F,$0 ,,Medicine,M,M
AF159313,11,15,,,2013,A,F,$0 ,,Medicine,M,M
AF159691,7,15,,,2013,A,F,$0 ,for now,Medicine,M,M
AF175300,17,7,,,2013,A,F,$0 ,for now,Medicine,M,M
AF195535,19,7,,,2013,A,F,$0 ,,Medicine,M,M
AF202463,4,20,,,2013,A,F,$0 ,for now,Medicine,M,M
AF22168,6,22,,,2013,A,F,$0 ,for now,Medicine,M,M
AF231018,10,23,,,2013,A,F,$0 ,,Medicine,M,M
AF239649,15,23,,,2013,A,F,$0 ,for now,Medicine,M,M
AF247826,19,24,,,2013,A,F,$0 ,for now,Medicine,M,M
AF253749,6,25,,,2013,A,F,$0 ,for now,Medicine,M,M
AF254941,23,25,,,2013,A,F,$0 ,,Medicine,M,M
AF256399,15,25,,,2013,A,F,$0 ,,Medicine,M,M
AF26447,16,26,,,2013,A,F,$0 ,,Medicine,M,M
AF276132,16,27,,,2013,A,F,$0 ,,Medicine,M,M
AF306624,30,11,,,2013,A,F,$0 ,for now,Medicine,M,M
AF308807,22,30,,,2013,A,F,$0 ,for now,Medicine,M,M
AF328176,24,32,,,2013,A,F,$0 ,,Medicine,M,M
AF387564,18,38,,,2013,A,F,$0 ,,Medicine,M,M
AF429919,14,42,,,2013,A,F,$0 ,,Medicine,M,M
AF447214,22,44,,,2013,A,F,$0 ,,Medicine,M,M
AF462379,29,46,,,2013,A,F,$0 ,,Medicine,M,M
AF499994,20,49,,,2013,A,F,$0 ,,Medicine,M,M
AF551764,10,55,,,2013,A,F,$0 ,,Medicine,M,M
AF61389,5,6,,,2013,A,F,$0 ,for now,Medicine,M,M
AF62207,6,5,,,2013,A,F,$0 ,for now,Medicine,M,M
AF74778,7,5,,,2013,A,F,$0 ,,Medicine,M,M
AF772669,30,77,,,2013,A,F,$0 ,,Medicine,M,M
AF778712,33,77,,,2013,A,F,$0 ,,Medicine,M,M
AF87529,8,8,,,2013,A,F,$0 ,,Medicine,M,M
AF87994,8,4,,,2013,A,F,$0 ,for now,Medicine,M,M
AF95144,,9,,,2013,A,F,$0 ,,Medicine,M,M
AF96709,8,9,,,2013,A,F,$0 ,for now,Medicine,M,M
AF78587,7,,,,2014,A,F,$0 ,,Medicine,M,M
AF595065,18,59,26,31,1853,A,F,$0 ,,Miscellany,Gen,G
AF1117241,54,111,14,12,1919,A,F,$0 ,,Miscellany,Gen,G
AF262365,10,22,26,23,1998,A,F,$0 ,,Miscellany,Gen,G
AF239817,9,23,20,20,1999,A,F,$0 ,,Miscellany,Gen,G
AF249936,9,20,24,24,2000,A,F,$0 ,,Miscellany,Gen,G
AF19756,12,19,16,17,2001,A,F,$0 ,,Miscellany,Gen,G
AF1771186,10,20,177,23,2003,A,F,$0 ,,Miscellany,Gen,G
AF8203543,588,820,771,484,2003,A,F,$0 ,,Miscellany,Gen,G
AF264735,,20,26,14,2004,A,F,$0 ,,Miscellany,Gen,G
AF488967,25,48,47,33,2004,A,F,$0 ,,Miscellany,Gen,G
AF246124,,18,24,9,2005,A,F,$0 ,,Miscellany,Gen,G
AF40640,20,30,34,40,2005,A,F,$0 ,,Miscellany,Gen,G
AF1192071,50,119,115,76,2006,A,F,$0 ,,Miscellany,Gen,G
AF206863,,20,20,20,2006,A,F,$0 ,,Miscellany,Gen,G
AF97512,5,7,8,9,2006,A,F,$0 ,,Miscellany,Gen,G
AF17028,79,170,120,155,2007,A,F,$0 ,,Miscellany,Gen,G
AF26254,12,24,22,26,2007,A,F,$0 ,,Miscellany,Gen,G
AF104545,,8,10,10,2008,A,F,$0 ,,Miscellany,Gen,G
AF133483,6,13,12,10,2008,A,F,$0 ,,Miscellany,Gen,G
AF636799,,63,63,37,2008,A,F,$0 ,,Miscellany,Gen,G
AF127740,5,12,12,12,2009,A,F,$0 ,,Miscellany,Gen,G
AF13253,,13,8,11,2009,A,F,$0 ,,Miscellany,Gen,G
AF138782,5,12,12,13,2009,A,F,$0 ,,Miscellany,Gen,G
AF3189294,110,304,317,318,2009,A,F,$0 ,,Miscellany,Gen,G
AF471359,16,47,30,20,2009,A,F,$0 ,,Miscellany,Gen,G
AF541982,18,54,52,47,2009,A,F,$0 ,,Miscellany,Gen,G
AF11236,,6,10,11,2010,A,F,$0 ,,Miscellany,Gen,G
AF149595,,8,14,8,2010,A,F,$0 ,,Miscellany,Gen,G
AF151729,12,15,15,7,2010,A,F,$0 ,for now,Miscellany,Gen,G
AF466257,38,46,37,43,2010,A,F,$0 ,,Miscellany,Gen,G
AF113303,9,11,11,7,2011,A,F,$0 ,,Miscellany,Gen,G
AF191722,10,9,14,19,2011,A,F,$0 ,,Miscellany,Gen,G
AF2331921,93,210,233,123,2011,A,F,$0 ,,Miscellany,Gen,G
AF245920,15,19,18,24,2011,A,F,$0 ,,Miscellany,Gen,G
AF289889,13,23,28,22,2011,A,F,$0 ,,Miscellany,Gen,G
AF82212,5,6,8,8,2011,A,F,$0 ,,Miscellany,Gen,G
AF101880,5,8,10,,2012,A,F,$0 ,,Miscellany,Gen,G
AF175575,14,17,17,,2012,A,F,$0 ,,Miscellany,Gen,G
AF242929,12,24,10,,2012,A,F,$0 ,for now,Miscellany,Gen,G
AF30941,13,30,11,,2012,A,F,$0 ,,Miscellany,Gen,G
AF608673,22,60,19,,2012,A,F,$0 ,,Miscellany,Gen,G
AF779203,58,77,47,,2012,A,F,$0 ,,Miscellany,Gen,G
AF142599,14,5,,,2013,A,F,$0 ,for now,Miscellany,Gen,G
AF189320,18,15,,,2013,A,F,$0 ,,Miscellany,Gen,G
AF242441,12,24,,,2013,A,F,$0 ,,Miscellany,Gen,G
AF87439,8,6,,,2013,A,F,$0 ,,Miscellany,Gen,G
AF181254,5,5,18,6,1974,A,F,$0 ,,Philosophy,H,H
AF602002,21,57,60,51,1974,A,F,$0 ,,Philosophy,H,H
AF198917,4,12,19,11,1990,A,F,$0 ,,Philosophy,H,H
AF96535,,9,7,5,1997,A,F,$0 ,,Philosophy,H,H
AF507832,8,50,26,25,1999,A,F,$0 ,donations,Philosophy,H,H
AF20595,8,8,20,9,2000,A,F,$0 ,,Philosophy,H,H
AF288228,10,9,28,16,2000,A,F,$0 ,,Philosophy,H,H
AF2610,14,6,15,26,2001,A,F,$0 ,,Philosophy,H,H
AF38126,16,28,38,23,2002,A,F,$0 ,,Philosophy,H,H
AF42606,,18,42,23,2002,A,F,$0 ,,Philosophy,H,H
AF173400,12,12,14,17,2003,A,F,$0 ,,Philosophy,H,H
AF234580,17,23,18,15,2003,A,F,$0 ,,Philosophy,H,H
AF235452,,23,21,14,2003,A,F,$0 ,,Philosophy,H,H
AF39735,10,39,34,29,2003,A,F,$0 ,,Philosophy,H,H
AF175849,10,15,16,17,2004,A,F,$0 ,,Philosophy,H,H
AF273262,10,22,27,17,2004,A,F,$0 ,,Philosophy,H,H
AF31342,,12,31,17,2004,A,F,$0 ,,Philosophy,H,H
AF36889,19,36,31,33,2004,A,F,$0 ,,Philosophy,H,H
AF141973,12,13,14,8,2005,A,F,$0 ,,Philosophy,H,H
AF241444,,13,20,24,2005,A,F,$0 ,,Philosophy,H,H
AF299101,19,29,23,22,2005,A,F,$0 ,,Philosophy,H,H
AF315989,10,28,31,28,2005,A,F,$0 ,,Philosophy,H,H
AF107834,,5,10,10,2006,A,F,$0 ,,Philosophy,H,H
AF16865,7,12,16,10,2006,A,F,$0 ,,Philosophy,H,H
AF185579,5,17,18,11,2006,A,F,$0 ,,Philosophy,H,H
AF329632,8,17,32,6,2006,A,F,$0 ,,Philosophy,H,H
AF155840,4,11,15,13,2007,A,F,$0 ,,Philosophy,H,H
AF24847,10,16,7,24,2007,A,F,$0 ,,Philosophy,H,H
AF273966,6,27,16,25,2007,A,F,$0 ,,Philosophy,H,H
AF121072,,12,9,8,2008,A,F,$0 ,,Philosophy,H,H
AF13479,3,13,6,10,2008,A,F,$0 ,,Philosophy,H,H
AF7519,,3,7,6,2008,A,F,$0 ,,Philosophy,H,H
AF141862,,14,6,13,2009,A,F,$0 ,,Philosophy,H,H
AF155955,4,11,15,10,2009,A,F,$0 ,,Philosophy,H,H
AF355535,,29,35,28,2009,A,F,$0 ,,Philosophy,H,H
